id,score
A375986,79.2
A375987,79.5
A375988,87.2
A375989,97.6
A375990,86.8
A375991,79.8
A375992,80.2
A375993,76.2
A375994,83.4
A375995,92.1
A375996,73.9
A375997,61.3
A375998,78.2
A375999,94.1
A376000,98.9
A376001,98.8
A376002,82.4
A376003,72.6
A376004,93.2
A376005,98.1
A376006,86.6
A376007,83.1
A376008,73.8
A376009,86.2
A376010,80.2
A376011,49.6
A376012,79.6
A376013,71.3
A376014,70.3
A376015,93.8
A376016,85.7
A376017,88.2
A376018,70.2
A376019,83.2
A376020,92.8
A376021,95.2
A376022,72.9
A376023,88
A376024,73
A376025,98.9
A376026,91.1
A376027,99.1
A376028,77.6
A376029,98
A376030,76
A376031,77.3
A376032,86
A376033,86.7
A376034,100
A376035,86.6
A376036,47.1
A376037,72.3
A376038,86.2
A376039,75.4
A376040,99.3
A376041,63.3
A376042,90.7
A376043,96.6
A376044,91.3
A376045,61.1
A376046,83.6
A376047,86.5
A376048,97.9
A376049,75.9
A376050,80.5
A376051,90.7
A376052,77.2
A376053,83.1
A376054,43.5
A376055,75.3
A376056,95.5
A376057,90.6
A376058,86.2
A376059,82.2
A376060,83.9
A376061,84.3
A376062,70.5
A376063,95.3
A376064,90.8
A376065,81.6
A376066,78.2
A376067,50.6
A376068,89.3
A376069,75.7
A376070,91.1
A376071,93.7
A376072,94.3
A376073,81.8
A376074,96
A376075,71.6
A376076,77.3
A376077,90.7
A376078,79.1
A376079,74.5
A376080,64.9
A376081,79.7
A376082,72.8
A376083,85.5
A376084,92.2
A376085,79.1
A376086,71.7
A376087,78.8
A376088,97.4
A376089,91.1
A376090,80.3
A376091,93.1
A376092,77
A376093,80.5
A376094,98
A376095,71.5
A376096,72.1
A376097,77
A376098,80.1
A376099,88.3
A376100,71
A376101,87.7
A376102,85.6
A376103,73.7
A376104,88.8
A376105,73.9
A376106,89.6
A376107,92.6
A376108,84.9
A376109,85.9
A376110,93.3
A376111,71
A376112,91.1
A376113,91.7
A376114,86.2
A376115,87.8
A376116,89.4
A376117,85.9
A376118,75.6
A376119,88
A376120,99.9
A376121,82
A376122,81
A376123,84.3
A376124,94.5
A376125,89.3
A376126,86.1
A376127,55.6
A376128,97.9
A376129,95.7
A376130,77.8
A376131,74.3
A376132,85.5
A376133,83.9
A376134,71.7
A376135,84.8
A376136,80.2
A376137,83.1
A376138,65.3
A376139,47.4
A376140,78.5
A376141,79
A376142,89.9
A376143,95.8
A376144,71.8
A376145,72.1
A376146,72.9
A376147,88
A376148,52.1
A376149,91.2
A376150,99.4
A376151,86.8
A376152,76.7
A376153,76.2
A376154,84.6
A376155,71
A376156,86.9
A376157,72.9
A376158,84.8
A376159,86.6
A376160,80.2
A376161,81.1
A376162,60.2
A376163,70.8
A376164,82.3
A376165,90.4
A376166,75.4
A376167,87
A376168,79.5
A376169,98.8
A376170,92.9
A376171,88.7
A376172,93.1
A376173,87.4
A376174,96.2
A376175,94.6
A376176,91.2
A376177,96.3
A376178,80.7
A376179,64.7
A376180,92.4
A376181,76.7
A376182,75.8
A376183,45.2
A376184,84
A376185,95.7
A376186,85.8
A376187,73.3
A376188,75.2
A376189,80.3
A376190,86.5
A376191,94.8
A376192,89.4
A376193,85.9
A376194,98.1
A376195,53.1
A376196,74.3
A376197,85.2
A376198,95.8
A376199,96.2
A376200,75.8
A376201,87.6
A376202,72.2
A376203,77.4
A376204,95.4
A376205,80.2
A376206,89.1
A376207,80.5
A376208,79.3
A376209,80.2
A376210,90.1
A376211,76.9
A376212,89.3
A376213,98.4
A376214,79.7
A376215,53.1
A376216,80.2
A376217,78.6
A376218,97.6
A376219,99.9
A376220,93.6
A376221,88.9
A376222,86.6
A376223,82.7
A376224,64.5
A376225,84.2
A376226,70.7
A376227,97
A376228,88
A376229,76.3
A376230,69.8
A376231,54.6
A376232,85.9
A376233,95.4
A376234,97.3
A376235,97
A376236,97.5
A376237,72.9
A376238,81.1
A376239,92.6
A376240,84.5
A376241,89.9
A376242,84.1
A376243,73.7
A376244,86.5
A376245,88.3
A376246,40.9
A376247,70.3
A376248,68.6
A376249,96.2
A376250,83.9
A376251,88
A376252,94.1
A376253,98
A376254,76.3
A376255,79.9
A376256,70.7
A376257,93.8
A376258,77.3
A376259,86.6
A376260,93.8
A376261,74
A376262,98
A376263,70.2
A376264,73.4
A376265,90.4
A376266,74.6
A376267,72.3
A376268,89.5
A376269,91.6
A376270,78.9
A376271,96.2
A376272,98.5
A376273,73.1
A376274,96.1
A376275,97.9
A376276,85.2
A376277,67.1
A376278,70.2
A376279,94.6
A376280,90
A376281,87.6
A376282,70.6
A376283,76.8
A376284,85.1
A376285,42.9
A376286,80.5
A376287,97.3
A376288,73
A376289,85.7
A376290,89.9
A376291,80.5
A376292,96.8
A376293,89.3
A376294,78.3
A376295,95
A376296,90.2
A376297,99.5
A376298,71
A376299,89.7
A376300,82.6
A376301,85.3
A376302,91.1
A376303,83.7
A376304,42.1
A376305,99.4
A376306,76.6
A376307,72.7
A376308,81.9
A376309,60.2
A376310,79.8
A376311,92
A376312,49.8
A376313,51.7
A376314,93.2
A376315,70.8
A376316,80.6
A376317,88.5
A376318,91
A376319,85.7
A376320,99.7
A376321,72.6
A376322,73.9
A376323,75
A376324,64.7
A376325,86.4
A376326,99.8
A376327,54
A376328,91.7
A376329,88.8
A376330,59
A376331,84.4
A376332,76.6
A376333,94.6
A376334,75.1
A376335,75
A376336,91.7
A376337,98.8
A376338,79.5
A376339,77.1
A376340,93.7
A376341,91.9
A376342,94.8
A376343,76
A376344,95.3
A376345,90.4
A376346,84
A376347,99.5
A376348,72.4
A376349,75.7
A376350,80.5
A376351,88.6
A376352,76.4
A376353,70.3
A376354,87.5
A376355,84.6
A376356,92.1
A376357,96.1
A376358,81.7
A376359,73.4
A376360,63.3
A376361,96.7
A376362,98.7
A376363,81.1
A376364,60.2
A376365,97.9
A376366,78.9
A376367,90.6
A376368,46.2
A376369,75.6
A376370,95
A376371,94.4
A376372,97.5
A376373,75.3
A376374,95
A376375,86.8
A376376,50.7
A376377,97.5
A376378,94.6
A376379,99.9
A376380,99.7
A376381,72.6
A376382,61
A376383,91.9
A376384,75.8
A376385,90
A376386,81.9
A376387,96.3
A376388,93.5
A376389,82.6
A376390,90.8
A376391,69.3
A376392,72.7
A376393,90
A376394,81.1
A376395,73.5
A376396,71.6
A376397,79
A376398,72.6
A376399,91
A376400,72.1
A376401,86.6
A376402,60.7
A376403,86.5
A376404,80.4
A376405,81.5
A376406,64.4
A376407,71.3
A376408,82.4
A376409,98.4
A376410,75.8
A376411,96.3
A376412,74.4
A376413,84.1
A376414,78.8
A376415,90.9
A376416,94.9
A376417,93.4
A376418,74.7
A376419,88.9
A376420,75.8
A376421,77.2
A376422,74.5
A376423,79
A376424,84.4
A376425,87.9
A376426,98
A376427,75.7
A376428,83.5
A376429,72.2
A376430,92.7
A376431,73.4
A376432,95
A376433,57.8
A376434,85.9
A376435,73.4
A376436,98.1
A376437,83
A376438,70.5
A376439,86.1
A376440,98
A376441,88
A376442,72.7
A376443,96
A376444,98.5
A376445,83.8
A376446,73.6
A376447,96.8
A376448,85.1
A376449,81.7
A376450,44.9
A376451,79
A376452,79.7
A376453,71.2
A376454,73.5
A376455,85.2
A376456,72.4
A376457,70.5
A376458,74.3
A376459,72.4
A376460,71.5
A376461,83.4
A376462,88.4
A376463,77.8
A376464,78.7
A376465,70.9
A376466,90.3
A376467,71.4
A376468,77.5
A376469,98.5
A376470,90.2
A376471,76.4
A376472,86.8
A376473,82.5
A376474,80.6
A376475,41.5
A376476,72.1
A376477,72.7
A376478,96.6
A376479,96.8
A376480,89.6
A376481,78.6
A376482,76.2
A376483,49.6
A376484,73.9
A376485,51.4
A376486,79.3
A376487,90.4
A376488,94.3
A376489,41.3
A376490,94
A376491,97.9
A376492,99.4
A376493,71.9
A376494,91.8
A376495,71.7
A376496,92.6
A376497,88.5
A376498,80.9
A376499,93.5
A376500,55.8
A376501,97.9
A376502,82.7
A376503,87.1
A376504,75.7
A376505,71.2
A376506,96.5
A376507,73.1
A376508,81
A376509,83.3
A376510,94.3
A376511,92.8
A376512,78.4
A376513,79.7
A376514,95.9
A376515,98.1
A376516,72.3
A376517,83.6
A376518,81.1
A376519,90.2
A376520,89.9
A376521,67.1
A376522,88.5
A376523,83.1
A376524,72
A376525,61
A376526,99.2
A376527,96.5
A376528,59.9
A376529,79.7
A376530,78.4
A376531,84.7
A376532,85.1
A376533,55
A376534,76.1
A376535,98.9
A376536,92.6
A376537,73.8
A376538,96.2
A376539,71.7
A376540,73.2
A376541,48
A376542,83.1
A376543,90.7
A376544,83.8
A376545,90.5
A376546,72.1
A376547,99.5
A376548,92.5
A376549,77.9
A376550,77.7
A376551,89.1
A376552,90.8
A376553,85.9
A376554,78.2
A376555,72.2
A376556,78.4
A376557,84.9
A376558,73.6
A376559,79.1
A376560,81.4
A376561,72.7
A376562,63.7
A376563,78.3
A376564,84.4
A376565,83.4
A376566,80.9
A376567,43.6
A376568,60.1
A376569,89.7
A376570,80.4
A376571,95.1
A376572,84.8
A376573,79.9
A376574,79.1
A376575,74.1
A376576,76.2
A376577,95.9
A376578,86
A376579,83.7
A376580,77.9
A376581,77.5
A376582,71
A376583,89.2
A376584,85.9
A376585,89.2
A376586,88.2
A376587,78.9
A376588,74.4
A376589,85.3
A376590,98.1
A376591,74.5
A376592,94.6
A376593,78
A376594,83.4
A376595,90.9
A376596,84.4
A376597,72.7
A376598,86.4
A376599,70.2
A376600,64.3
A376601,76.4
A376602,83.5
A376603,78.6
A376604,82.6
A376605,78.8
A376606,70.7
A376607,82.4
A376608,86.1
A376609,72.7
A376610,75.3
A376611,95.5
A376612,96.2
A376613,96.6
A376614,93.7
A376615,76.4
A376616,93.5
A376617,49
A376618,93.2
A376619,97
A376620,97
A376621,97.5
A376622,89.5
A376623,75.4
A376624,91.6
A376625,97.7
A376626,83.5
A376627,66.4
A376628,77.1
A376629,85.7
A376630,97.3
A376631,76.5
A376632,78.2
A376633,74.1
A376634,99.9
A376635,76
A376636,74.7
A376637,93.1
A376638,90.5
A376639,72.3
A376640,52.1
A376641,75.8
A376642,83.5
A376643,54.1
A376644,80.8
A376645,70.2
A376646,58.6
A376647,91.5
A376648,84.5
A376649,93.7
A376650,93.4
A376651,85.8
A376652,43.3
A376653,76.8
A376654,91.1
A376655,84.1
A376656,70.4
A376657,86.6
A376658,95.7
A376659,80.4
A376660,84.7
A376661,81.6
A376662,70
A376663,74.9
A376664,94.2
A376665,74.5
A376666,98.6
A376667,89.2
A376668,44.9
A376669,79.5
A376670,91.4
A376671,81.9
A376672,68.7
A376673,75
A376674,74
A376675,77
A376676,95.1
A376677,88.2
A376678,76.2
A376679,73.4
A376680,94.9
A376681,84
A376682,86.3
A376683,98.7
A376684,48.3
A376685,47.6
A376686,87.7
A376687,77.9
A376688,74.6
A376689,71.8
A376690,99.3
A376691,72.5
A376692,94.2
A376693,92.8
A376694,89.3
A376695,89.6
A376696,90.3
A376697,85.1
A376698,75.9
A376699,74.6
A376700,75.6
A376701,91.4
A376702,88.2
A376703,94.8
A376704,90.2
A376705,97.2
A376706,89.3
A376707,94.5
A376708,87.2
A376709,92.4
A376710,46
A376711,61.6
A376712,59.2
A376713,80
A376714,96.5
A376715,71.6
A376716,85.3
A376717,82.4
A376718,83.4
A376719,77.4
A376720,46.1
A376721,95.2
A376722,76.7
A376723,83.3
A376724,88
A376725,73.3
A376726,73.6
A376727,77.5
A376728,41.4
A376729,73.7
A376730,77.1
A376731,79.6
A376732,88.4
A376733,77.2
A376734,89.8
A376735,68.8
A376736,75.6
A376737,90
A376738,90.9
A376739,98.9
A376740,98.9
A376741,86.4
A376742,93.7
A376743,99.9
A376744,81.3
A376745,87
A376746,58.5
A376747,75.6
A376748,75.9
A376749,81.9
A376750,70.9
A376751,83
A376752,83.3
A376753,98.8
A376754,97.7
A376755,95.4
A376756,79
A376757,80.3
A376758,83.5
A376759,78.3
A376760,71
A376761,99.4
A376762,95.1
A376763,42
A376764,93.2
A376765,83.7
A376766,98.4
A376767,71.1
A376768,71.8
A376769,81.4
A376770,84.9
A376771,86.6
A376772,96.8
A376773,92.6
A376774,100
A376775,87.5
A376776,90
A376777,80.5
A376778,70.1
A376779,77.7
A376780,88.6
A376781,86.5
A376782,86
A376783,85.1
A376784,85.2
A376785,79
A376786,80
A376787,98.3
A376788,74.9
A376789,82.7
A376790,76.2
A376791,76.3
A376792,79.3
A376793,76
A376794,88
A376795,87.4
A376796,86.6
A376797,84.5
A376798,98.8
A376799,70.5
A376800,91.7
A376801,85.6
A376802,80.7
A376803,73.6
A376804,72.3
A376805,81.8
A376806,83.9
A376807,83.4
A376808,86.9
A376809,73.5
A376810,99.1
A376811,79.4
A376812,86.4
A376813,71.7
A376814,99.5
A376815,53.4
A376816,73.9
A376817,79.7
A376818,91.3
A376819,76.4
A376820,77.2
A376821,83
A376822,68.3
A376823,95.9
A376824,79
A376825,70.7
A376826,95.1
A376827,79.8
A376828,98.4
A376829,63.2
A376830,98.4
A376831,74.9
A376832,93.4
A376833,97.7
A376834,92.5
A376835,73
A376836,88.2
A376837,81.6
A376838,97
A376839,90.6
A376840,75.5
A376841,81.4
A376842,87.6
A376843,87.3
A376844,74.2
A376845,91.3
A376846,72.1
A376847,97.8
A376848,77.6
A376849,91.3
A376850,74.6
A376851,99.3
A376852,90.2
A376853,85.9
A376854,78
A376855,81.5
A376856,90.4
A376857,75.5
A376858,91.3
A376859,80.4
A376860,82.1
A376861,72.8
A376862,75.3
A376863,98.5
A376864,56.5
A376865,92.9
A376866,89.9
A376867,71.9
A376868,83.7
A376869,96.8
A376870,72.7
A376871,86.7
A376872,72.8
A376873,81.6
A376874,85.7
A376875,65.1
A376876,90.7
A376877,78.5
A376878,88.5
A376879,50.5
A376880,92.1
A376881,44.6
A376882,79.2
A376883,92.9
A376884,43.8
A376885,94.8
A376886,74.9
A376887,83.6
A376888,93.2
A376889,90.3
A376890,70.3
A376891,77.3
A376892,95.4
A376893,83.3
A376894,74.9
A376895,70.2
A376896,81.3
A376897,97.2
A376898,78.6
A376899,62
A376900,68.3
A376901,72.1
A376902,95
A376903,52.9
A376904,74.6
A376905,96.7
A376906,57.3
A376907,93.1
A376908,92
A376909,80.7
A376910,90.3
A376911,97.8
A376912,54.2
A376913,71.1
A376914,72.1
A376915,95.2
A376916,82.8
A376917,78.8
A376918,86
A376919,58.2
A376920,98.2
A376921,75.6
A376922,89.5
A376923,74.2
A376924,89.4
A376925,80.3
A376926,85
A376927,55.9
A376928,83
A376929,79.9
A376930,71
A376931,70.7
A376932,95.6
A376933,70.9
A376934,96.2
A376935,86.7
A376936,91.9
A376937,96.2
A376938,82.1
A376939,96.6
A376940,79.8
A376941,65.7
A376942,79.8
A376943,79.5
A376944,76.3
A376945,98.3
A376946,80.6
A376947,48.2
A376948,97
A376949,78.7
A376950,82.5
A376951,79.1
A376952,90.6
A376953,88
A376954,70
A376955,88.4
A376956,84.6
A376957,93.6
A376958,79.2
A376959,91.8
A376960,70.2
A376961,84.4
A376962,88.5
A376963,90.4
A376964,75.9
A376965,58.2
A376966,77.2
A376967,85.9
A376968,87.7
A376969,98.8
A376970,73.1
A376971,86.9
A376972,83.9
A376973,93
A376974,93.6
A376975,88
A376976,72.4
A376977,71
A376978,78.7
A376979,76.6
A376980,47.3
A376981,71.8
A376982,89.4
A376983,93.8
A376984,72
A376985,99.7
A376986,89
A376987,99.1
A376988,80.4
A376989,71.4
A376990,76.7
A376991,90
A376992,90.2
A376993,70.1
A376994,84.7
A376995,77.4
A376996,75.2
A376997,92.2
A376998,79.2
A376999,93.8
A377000,72.2
A377001,72
A377002,73.7
A377003,99.1
A377004,80.3
A377005,99.2
A377006,92
A377007,79.5
A377008,86.3
A377009,95.8
A377010,98.7
A377011,84.9
A377012,95.9
A377013,97.7
A377014,57.4
A377015,87.7
A377016,96.9
A377017,83.8
A377018,71.8
A377019,58.3
A377020,97.2
A377021,74.4
A377022,80.8
A377023,91.2
A377024,74
A377025,80
A377026,81.3
A377027,92.6
A377028,71.5
A377029,71.3
A377030,73.9
A377031,80.2
A377032,83.4
A377033,87.4
A377034,59.2
A377035,89.1
A377036,73.7
A377037,97.2
A377038,75.2
A377039,88.7
A377040,94.2
A377041,70.8
A377042,89.1
A377043,71.9
A377044,70.8
A377045,97.8
A377046,81.1
A377047,87.6
A377048,84.5
A377049,83.6
A377050,66.8
A377051,75.3
A377052,67.6
A377053,83.5
A377054,86.1
A377055,76.6
A377056,75.7
A377057,71.2
A377058,90
A377059,97
A377060,80.3
A377061,95.9
A377062,54.7
A377063,96.1
A377064,78
A377065,80.3
A377066,83.1
A377067,95.4
A377068,81.1
A377069,76.1
A377070,84
A377071,92.9
A377072,55.6
A377073,69.7
A377074,81.7
A377075,71.9
A377076,98.7
A377077,45.6
A377078,98
A377079,81
A377080,92.3
A377081,74.6
A377082,98.1
A377083,75.4
A377084,80.5
A377085,40.5
A377086,83.3
A377087,71.5
A377088,64.1
A377089,58.4
A377090,84.2
A377091,84.6
A377092,51.2
A377093,84.2
A377094,79.4
A377095,91.5
A377096,76.8
A377097,79.6
A377098,72.9
A377099,81.4
A377100,91.3
A377101,53
A377102,90.2
A377103,89
A377104,96.4
A377105,87
A377106,98.9
A377107,80.4
A377108,42.4
A377109,85.2
A377110,72.1
A377111,62
A377112,84.9
A377113,57.5
A377114,90.3
A377115,84.3
A377116,75.1
A377117,78.2
A377118,70.2
A377119,97.4
A377120,75.1
A377121,79.9
A377122,97.2
A377123,81.7
A377124,89.5
A377125,74.2
A377126,97.1
A377127,76
A377128,49
A377129,71.6
A377130,79.4
A377131,82.4
A377132,91.2
A377133,93.5
A377134,96.7
A377135,96.4
A377136,83.5
A377137,77.7
A377138,84.9
A377139,84
A377140,72.5
A377141,90.6
A377142,93.9
A377143,96.4
A377144,86
A377145,92.5
A377146,41.2
A377147,73.1
A377148,96.9
A377149,96.9
A377150,98.6
A377151,78.3
A377152,76.9
A377153,88.3
A377154,95.5
A377155,67.2
A377156,76
A377157,89.8
A377158,97.7
A377159,72.5
A377160,70.1
A377161,85.3
A377162,98.1
A377163,70.7
A377164,78.7
A377165,79.4
A377166,72
A377167,82.9
A377168,61.8
A377169,56.8
A377170,96
A377171,96.6
A377172,54
A377173,77.5
A377174,99.5
A377175,48.4
A377176,87.8
A377177,82.6
A377178,80.1
A377179,85.4
A377180,99
A377181,50
A377182,82.3
A377183,58.2
A377184,81.5
A377185,84.5
A377186,88.8
A377187,79.2
A377188,96.8
A377189,95.2
A377190,74.3
A377191,71.5
A377192,77.5
A377193,72.6
A377194,88.2
A377195,98.8
A377196,74.7
A377197,79.2
A377198,75
A377199,85.1
A377200,41.4
A377201,94.1
A377202,97.2
A377203,78.2
A377204,81.5
A377205,73.9
A377206,71.6
A377207,85.7
A377208,50.4
A377209,84.8
A377210,59.1
A377211,81.6
A377212,92.3
A377213,55.2
A377214,97
A377215,97
A377216,91.6
A377217,76.9
A377218,68.3
A377219,69.1
A377220,88.2
A377221,79.7
A377222,95
A377223,90.3
A377224,90.5
A377225,65.3
A377226,85
A377227,78.4
A377228,81.1
A377229,85.9
A377230,85.9
A377231,87.6
A377232,94.5
A377233,76.3
A377234,75
A377235,59.7
A377236,78.3
A377237,58
A377238,75.1
A377239,92.6
A377240,70
A377241,91.7
A377242,76.5
A377243,46.2
A377244,73.9
A377245,97.2
A377246,86.7
A377247,53.6
A377248,89.1
A377249,96.1
A377250,80.3
A377251,90.2
A377252,88
A377253,78.1
A377254,84.4
A377255,96.8
A377256,92.9
A377257,88.3
A377258,92.3
A377259,80.2
A377260,74.7
A377261,80.7
A377262,85.2
A377263,74.2
A377264,84.9
A377265,93
A377266,60.4
A377267,80.2
A377268,92
A377269,91.7
A377270,77.2
A377271,92
A377272,89.8
A377273,63.5
A377274,73.5
A377275,78.3
A377276,92.1
A377277,64.9
A377278,94.3
A377279,97.2
A377280,91.9
A377281,87.6
A377282,98
A377283,64.2
A377284,91.2
A377285,93.2
A377286,97.7
A377287,82.7
A377288,74
A377289,98.6
A377290,77.9
A377291,81.6
A377292,62
A377293,89.3
A377294,73.9
A377295,85.9
A377296,79.2
A377297,90.9
A377298,97.9
A377299,88.4
A377300,78.1
A377301,94.1
A377302,87.9
A377303,81.4
A377304,79.5
A377305,99.8
A377306,79.1
A377307,83
A377308,92.3
A377309,87.8
A377310,89.5
A377311,85.9
A377312,70.6
A377313,100
A377314,81.5
A377315,98.1
A377316,49.2
A377317,83.2
A377318,87.9
A377319,81.6
A377320,59.3
A377321,90.4
A377322,75.8
A377323,97.9
A377324,48
A377325,99.3
A377326,93.3
A377327,78.5
A377328,72.4
A377329,86.1
A377330,75.9
A377331,78.1
A377332,76.8
A377333,94.5
A377334,95
A377335,72.4
A377336,90.3
A377337,84.6
A377338,48.5
A377339,85.5
A377340,57.4
A377341,90
A377342,81.4
A377343,89.2
A377344,96.6
A377345,77.5
A377346,80.8
A377347,71.2
A377348,83.3
A377349,95.6
A377350,81.2
A377351,94.7
A377352,99.4
A377353,95.6
A377354,86.2
A377355,71.7
A377356,53.7
A377357,90
A377358,97
A377359,90.1
A377360,90.8
A377361,91.4
A377362,55.5
A377363,85.5
A377364,74.9
A377365,98.6
A377366,85.4
A377367,88.1
A377368,89
A377369,76.9
A377370,90
A377371,89.5
A377372,97.7
A377373,91.5
A377374,93.5
A377375,76.7
A377376,95.7
A377377,84.4
A377378,88.9
A377379,83.5
A377380,93
A377381,92.9
A377382,75.2
A377383,76.1
A377384,70.8
A377385,82.1
A377386,96
A377387,80.3
A377388,82.6
A377389,52.8
A377390,85.8
A377391,78.9
A377392,94.2
A377393,93.7
A377394,73.5
A377395,93.8
A377396,90.2
A377397,79.3
A377398,87.8
A377399,97.1
A377400,79.1
A377401,80.4
A377402,79
A377403,50.3
A377404,71.5
A377405,80.1
A377406,94.8
A377407,99.1
A377408,97.8
A377409,83.3
A377410,97.9
A377411,80.9
A377412,81
A377413,97.1
A377414,94.1
A377415,83.8
A377416,83.4
A377417,88.8
A377418,75.6
A377419,79.3
A377420,58.8
A377421,45.3
A377422,86.7
A377423,95.8
A377424,73.2
A377425,82.8
A377426,76.3
A377427,66.8
A377428,78.7
A377429,99.3
A377430,71
A377431,79.4
A377432,86.2
A377433,74
A377434,99.5
A377435,72
A377436,67.2
A377437,96.7
A377438,75.4
A377439,95
A377440,85.8
A377441,85.2
A377442,79.8
A377443,80.1
A377444,81.5
A377445,93.9
A377446,66.2
A377447,80.2
A377448,84.7
A377449,75.7
A377450,81.8
A377451,81.4
A377452,74.5
A377453,80.3
A377454,72.9
A377455,70.5
A377456,88.2
A377457,75
A377458,96.9
A377459,78
A377460,69.5
A377461,90.7
A377462,83.6
A377463,79.7
A377464,74.9
A377465,53.2
A377466,94.3
A377467,86.3
A377468,62.5
A377469,79.4
A377470,86.9
A377471,92.3
A377472,96.4
A377473,72.6
A377474,85.2
A377475,73
A377476,86.6
A377477,74.2
A377478,98
A377479,72.9
A377480,85.3
A377481,75
A377482,86.2
A377483,97.7
A377484,98.2
A377485,83.2
A377486,84.4
A377487,70.4
A377488,97.8
A377489,96
A377490,43.8
A377491,95.4
A377492,91.5
A377493,71
A377494,86.5
A377495,77.6
A377496,94.7
A377497,77.3
A377498,79.2
A377499,76.4
A377500,86.1
A377501,73.1
A377502,84.9
A377503,97
A377504,91.8
A377505,79.1
A377506,80.3
A377507,65.5
A377508,75
A377509,77.5
A377510,80.9
A377511,80.3
A377512,90.9
A377513,84.4
A377514,76.4
A377515,76.2
A377516,91.6
A377517,75.6
A377518,57.4
A377519,97.2
A377520,94
A377521,85.9
A377522,97.6
A377523,89.2
A377524,70.6
A377525,76.4
A377526,77.3
A377527,75.6
A377528,76.3
A377529,50.4
A377530,74.8
A377531,77.5
A377532,46.6
A377533,100
A377534,94.1
A377535,97.8
A377536,85.2
A377537,94.3
A377538,62.2
A377539,94.5
A377540,74.1
A377541,88.4
A377542,81.7
A377543,85.5
A377544,77.8
A377545,90.5
A377546,76
A377547,93.8
A377548,99.4
A377549,80.6
A377550,85.4
A377551,74
A377552,98
A377553,82.3
A377554,85.5
A377555,99.4
A377556,78
A377557,83.2
A377558,70.5
A377559,96.8
A377560,52
A377561,98.1
A377562,93.2
A377563,84.4
A377564,96.2
A377565,76.3
A377566,83.6
A377567,95.9
A377568,80.5
A377569,83.7
A377570,72.7
A377571,77.1
A377572,73.3
A377573,52.4
A377574,83.3
A377575,75.2
A377576,73.5
A377577,78.6
A377578,92.9
A377579,96.3
A377580,92.9
A377581,75.5
A377582,93.4
A377583,72.4
A377584,72.9
A377585,99.4
A377586,70.3
A377587,87.3
A377588,90
A377589,89.2
A377590,82.1
A377591,70
A377592,55.1
A377593,99.9
A377594,87
A377595,82.7
A377596,73.2
A377597,88.3
A377598,63.5
A377599,90.1
A377600,81.9
A377601,93.4
A377602,99.5
A377603,96.5
A377604,89.3
A377605,66.6
A377606,74.4
A377607,81.1
A377608,78.6
A377609,81.1
A377610,72.8
A377611,76.1
A377612,81.2
A377613,90.4
A377614,86.2
A377615,86.8
A377616,87.3
A377617,41.8
A377618,73.4
A377619,73.3
A377620,88.3
A377621,83.3
A377622,94.2
A377623,95.8
A377624,96.5
A377625,85.5
A377626,76.2
A377627,98.5
A377628,94.8
A377629,77.7
A377630,58.2
A377631,98.4
A377632,81.4
A377633,76.1
A377634,95.9
A377635,85.2
A377636,91.1
A377637,91.8
A377638,92.4
A377639,77
A377640,98
A377641,72.8
A377642,82.9
A377643,97.8
A377644,96.9
A377645,61
A377646,96.4
A377647,79.6
A377648,93.6
A377649,83.9
A377650,92.4
A377651,85.4
A377652,69.9
A377653,78.5
A377654,95.4
A377655,90.1
A377656,74.2
A377657,75.7
A377658,97.1
A377659,92.7
A377660,45.6
A377661,80.7
A377662,80.5
A377663,93.2
A377664,74.9
A377665,80.3
A377666,80.1
A377667,89.3
A377668,86
A377669,94.3
A377670,82.8
A377671,45.6
A377672,88.9
A377673,45.5
A377674,61.8
A377675,71.4
A377676,56.9
A377677,68.1
A377678,87.6
A377679,53.7
A377680,72.4
A377681,94.1
A377682,86.4
A377683,75.4
A377684,79.6
A377685,96
A377686,96.8
A377687,94.1
A377688,83.7
A377689,90.4
A377690,88.8
A377691,78.9
A377692,73.5
A377693,84.5
A377694,81.4
A377695,93.6
A377696,78.6
A377697,82.8
A377698,79
A377699,98.2
A377700,88.3
A377701,48.2
A377702,92.1
A377703,77.3
A377704,86.1
A377705,95.9
A377706,93.4
